Code postal;Commune;Ancienne commune;Département;Nom département;Région
70360;TRAVES;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CHAMPEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;COISEVAUX;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;ECHAVANNE;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;ETOBON;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;HERICOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;COUTHENANS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;ECHENANS SOUS MONT VAUDOIS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;HERICOURT;BYANS;70;Haute-Saône;Bourgogne-Franche-Comté
70400;SAULNOT;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;SECENANS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;VYANS LE VAL;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;SAULNOT;CORCELLES;70;Haute-Saône;Bourgogne-Franche-Comté
70400;VILLERS SUR SAULNOT;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;BREVILLIERS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CHAVANNE;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;COURMONT;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;MIGNAVILLERS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;TREMOINS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;VERLANS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;BELVERNE;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CHENEBIER;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;ERREVET;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;FRAHIER ET CHATEBIER;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CHAGEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CHALONVILLARS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;GRANGES LA VILLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;CREVANS LA CHAPELLE LES GRANGES;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;MANDREVILLARS;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;GRANGES LE BOURG;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;HERICOURT;BUSSUREL;70;Haute-Saône;Bourgogne-Franche-Comté
70400;HERICOURT;TAVEY;70;Haute-Saône;Bourgogne-Franche-Comté
70400;LUZE;;70;Haute-Saône;Bourgogne-Franche-Comté
70400;SAULNOT;GONVILLARS;70;Haute-Saône;Bourgogne-Franche-Comté
70440;HAUT DU THEM CHATEAU LAMBERT;;70;Haute-Saône;Bourgogne-Franche-Comté
70440;SERVANCE MIELLIN;MIELLIN;70;Haute-Saône;Bourgogne-Franche-Comté
70440;HAUT DU THEM CHATEAU LAMBERT;CHATEAU LAMBERT;70;Haute-Saône;Bourgogne-Franche-Comté
70440;SERVANCE MIELLIN;SERVANCE;70;Haute-Saône;Bourgogne-Franche-Comté
70500;AUGICOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BETAUCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BUFFIGNECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;ABONCOURT GESINCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;CORRE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BETONCOURT SUR MANCE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;GEVIGNEY ET MERCEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;JONVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;JUSSEY;NOROY LES JUSSEY;70;Haute-Saône;Bourgogne-Franche-Comté
70500;TARTECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;MONTCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;VITREY SUR MANCE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;ORMOY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;RANZEVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;AISEY ET RICHECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BARGES;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;JUSSEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;LAMBREY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;MONTIGNY LES CHERLIEU;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;OUGE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;RAINCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;ROSIERES SUR MANCE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;VENISEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;VILLARS LE PAUTEL;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BLONDEFONTAINE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;CEMBOING;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;CHAUVIREY LE CHATEL;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BOUGEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BOURBEVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;BOUSSERAUCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;CENDRECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;CHAUVIREY LE VIEIL;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;MONTUREUX LES BAULAY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;MAGNY LES JUSSEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;VOUGECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;ST MARCEL;;70;Haute-Saône;Bourgogne-Franche-Comté
70500;VERNOIS SUR MANCE;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;ECUELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;FOUVENT ST ANDOCHE;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;MARGILLEY;70;Haute-Saône;Bourgogne-Franche-Comté
70600;OYRIERES;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;FOUVENT ST ANDOCHE;FOUVENT LE BAS;70;Haute-Saône;Bourgogne-Franche-Comté
70600;FOUVENT ST ANDOCHE;ST ANDOCHE;70;Haute-Saône;Bourgogne-Franche-Comté
70600;FRAMONT;MONT LE FRANOIS;70;Haute-Saône;Bourgogne-Franche-Comté
70600;VARS;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;LEFFOND;70;Haute-Saône;Bourgogne-Franche-Comté
70600;LARRET;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;PIERRECOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;ARGILLIERES;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;MONTARLOT LES CHAMPLITTE;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;NEUVELLE LES CHAMPLITTE;70;Haute-Saône;Bourgogne-Franche-Comté
70600;COURTESOULT ET GATEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;CHAMPLITTE;CHAMPLITTE LA VILLE;70;Haute-Saône;Bourgogne-Franche-Comté
70600;FRAMONT;;70;Haute-Saône;Bourgogne-Franche-Comté
70600;PERCEY LE GRAND;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;CITEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;ANGIREY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;BUCEY LES GY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;GY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;IGNY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VELLEFREY ET VELLEFRANGE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VELLOREILLE LES CHOYE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VILLERS CHEMIN MONT LES ETRELLES;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VELLEMOZ;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VILLEFRANCON;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;BONNEVENT VELLOREILLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;LA CHAPELLE ST QUILLAIN;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;CHARCENNE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;ETRELLES ET LA MONTBLEUSE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;OISELAY ET GRACHAUX;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VELLECLAIRE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;AUTOREILLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;CHOYE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;CUGNEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;FRASNE LE CHATEAU;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;GEZIER ET FONTENELAY;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;STE REINE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;MONTBOILLON;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VANTOUX ET LONGEVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70700;VAUX LE MONCELOT;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;ANJEUX;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;AINVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;HAUTEVELLE;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;DAMPIERRE LES CONFLANS;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;FLEUREY LES ST LOUP;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;FONTAINE LES LUXEUIL;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;FRANCALMONT;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;LA PISSEURE;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;BASSIGNEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;CUVE;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;BOULIGNEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;BOURGUIGNON LES CONFLANS;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;BRIAUCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;JASNEY;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;MAGNONCOURT;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;CONFLANS SUR LANTERNE;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;PLAINEMONT;;70;Haute-Saône;Bourgogne-Franche-Comté
70800;ST LOUP SUR SEMOUSE;;70;Haute-Saône;Bourgogne-Franche-Comté
71000;MACON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;MACON;LOCHE;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;MACON;ST JEAN LE PRICHE;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;MACON;FLACE LES MACON;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;VARENNES LES MACON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;SANCE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71000;MACON;SENNECE LES MACON;71;Saône-et-Loire;Bourgogne-Franche-Comté
71100;ST REMY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71100;CHALON SUR SAONE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71100;LA CHARMEE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71100;LUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71100;SEVREY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;BAUGY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;MONTCEAUX L ETOILE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;ST DIDIER EN BRIONNAIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;SEMUR EN BRIONNAIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;BOURG LE COMTE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;CERON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;LIGNY EN BRIONNAIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;STE FOY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;ANZY LE DUC;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;ARTAIX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;CHAMBILLY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;BRIANT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;MARCIGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;ST MARTIN DU LAC;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;SARRY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;VARENNE L ARCONCE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;ST JULIEN DE JONZY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;VERSAUGUES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71110;VINDECY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71118;ST MARTIN BELLE ROCHE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;CHANGY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;LUGNY LES CHAROLLES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;VAUDEBARRIER;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;VIRY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;CHAMPLECY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;BARON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;CHAROLLES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;OZOLLES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;FONTENAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;MARCILLY LA GUEURCE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71120;VENDENESSE LES CHAROLLES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;LA CHAPELLE AU MANS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;CHASSY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;CLESSY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;CURDIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;GUEUGNON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;NEUVY GRANDCHAMP;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;UXEAU;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71130;VENDENESSE SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;LESME;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;ST AUBIN SUR LOIRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;MALTAT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;VITRY SUR LOIRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;BOURBON LANCY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;CHALMOUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;CRONAT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71140;MONT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;BOUZERON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;CHASSEY LE CAMP;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;CHEILLY LES MARANGES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;PARIS L HOPITAL;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;RULLY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;CHAUDENAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;FONTAINES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;CHAGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;DEMIGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;FARGES LES CHALON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;DEZIZE LES MARANGES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;REMIGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71150;SAMPIGNY LES MARANGES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;LES GUERREAUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;LA MOTTE ST JEAN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;DIGOIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;PERRIGNY SUR LOIRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;GILLY SUR LOIRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;DIGOIN;VIGNY LES PARAY;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;RIGNY SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71160;ST AGNAN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;CHASSIGNY SOUS DUN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;COUBLANC;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;MUSSY SOUS DUN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;CHAUFFAILLES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;ANGLURE SOUS DUN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71170;ST IGNY DE ROCHE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;LA CHAPELLE SOUS UCHON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;LAIZY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;ST NIZIER SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;BROYE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;DETTEY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;ETANG SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;UCHON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;BRION;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;ST DIDIER SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;MESVRES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;THIL SUR ARROUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71190;LA TAGNIERE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71200;ST SERNIN DU BOIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71200;LE CREUSOT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;MONTCHANIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;ST EUSEBE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;ST LAURENT D ANDENAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;ST JULIEN SUR DHEUNE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;TORCY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71210;ECUISSES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;CHEVAGNY SUR GUYE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;LA GUICHE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;PRESSY SOUS DONDIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;SIVIGNON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;ST ANDRE LE DESERT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;ST BONNET DE JOUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;PASSY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;VEROSVRES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;BEAUBERY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;BALLORE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;CHIDDES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;LE ROUSSET MARIZY;MARIZY;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;LE ROUSSET MARIZY;LE ROUSSET;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;MARTIGNY LE COMTE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;ST MARTIN DE SALENCEY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;MORNAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71220;SUIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71230;ST VALLIER;LES GAUTHERETS;71;Saône-et-Loire;Bourgogne-Franche-Comté
71230;ST ROMAIN SOUS GOURDON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71230;ST VALLIER;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71230;POUILLOUX;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;LA CHAPELLE DE BRAGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;GIGNY SUR SAONE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;JUGY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;ST CYR;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;MANCEY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;MONTCEAUX RAGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;VERS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;LAIVES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;MARNAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;ST LOUP DE VARENNES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;SENNECEY LE GRAND;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;VARENNES LE GRAND;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;BEAUMONT SUR GROSNE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;ETRIGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;ETRIGNY;CHAMPLIEU;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;NANTON;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;LALHEUE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71240;ST AMBREUIL;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;BERGESSERIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;BERGESSERIN;BERGESSERIN LA CHATELAINE;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;JALOGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;CORTAMBERT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;TAIZE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;TAIZE;TAIZE COMMUNAUTE;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;LA VINEUSE SUR FREGANDE;MASSY;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;SAILLY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;SALORNAY SUR GUYE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;SIGY LE CHATEL;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;CHATEAU;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;STE CECILE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;LA VINEUSE SUR FREGANDE;LA VINEUSE;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;LA VINEUSE SUR FREGANDE;VITRY LES CLUNY;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;BUFFIERES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;CLUNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;BLANOT;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;BRAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;CHERIZET;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;LOURNAND;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;MAZILLE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;DONZY LE PERTUIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;FLAGY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;MASSILLY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;ST VINCENT DES PRES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71250;LA VINEUSE SUR FREGANDE;DONZY LE NATIONAL;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;BISSY LA MACONNAISE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;MONTBELLET;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;CRUZILLE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;ST ALBAIN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;LUGNY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;ST GENGOUX DE SCISSE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;VIRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;CHARBONNIERES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;LA SALLE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;SENOZAN;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;BURGY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;AZE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;CLESSE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;ST MAURICE DE SATONNAY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;PERONNE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;VIRE;VERIZET;71;Saône-et-Loire;Bourgogne-Franche-Comté
71260;FLEURVILLE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;FRONTENARD;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;CHARETTE VARENNES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;LONGEPIERRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;LAYS SUR LE DOUBS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;MONT LES SEURRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;PIERRE DE BRESSE;TERRANS;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;POURLANS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;BEAUVERNOIS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;CHARETTE VARENNES;VARENNE SUR LE DOUBS;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;NAVILLY;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;CLUX VILLENEUVE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;BELLEVESVRE;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;AUTHUMES;;71;Saône-et-Loire;Bourgogne-Franche-Comté
71270;FRETTERANS;;71;Saône-et-Loire;Bourgogne-Franche-Comté
